BMass,cosThetaKMu
5.311732292175293,0.33693110942840576
5.466583728790283,0.48302382230758667
5.023774147033691,0.8520820140838623
5.264893054962158,0.13241390883922577
5.321662902832031,0.07195720076560974
5.140540599822998,0.28276941180229187
5.248780727386475,0.37278103828430176
5.278522968292236,0.045210372656583786
5.309978008270264,0.05810914188623428
5.070746421813965,0.186284601688385
5.277199745178223,0.2642887830734253
5.313249588012695,0.5706719160079956
5.43573522567749,0.13019223511219025
5.8123860359191895,0.653592050075531
5.917308330535889,0.4256267547607422
5.422099590301514,0.06125272810459137
5.406041622161865,0.8292138576507568
5.2820234298706055,0.050864946097135544
5.1707563400268555,0.025519145652651787
5.421299934387207,0.9903622269630432
5.231367588043213,0.8291394710540771
5.3038458824157715,0.4853903353214264
5.11968469619751,0.28611281514167786
5.252982139587402,0.3328251540660858
5.01681661605835,0.32391488552093506
5.369051456451416,0.2849690318107605
5.014469623565674,0.13877178728580475
5.348446369171143,0.8173973560333252
5.251993179321289,0.7996101379394531
5.642884254455566,0.10874751210212708
5.737727165222168,0.7054568529129028
5.116116523742676,0.6682420969009399
5.2274017333984375,0.3432585299015045
5.650084495544434,0.32513490319252014
5.329894065856934,0.09481998533010483
5.838934421539307,0.09145358949899673
5.264413356781006,0.7191349864006042
5.3312249183654785,0.39789846539497375
5.410099983215332,0.32731810212135315
5.275381565093994,0.9424998164176941
5.283872127532959,0.7039337158203125
5.089228630065918,0.37604379653930664
5.202180862426758,0.2840653657913208
5.111722946166992,0.3829660713672638
5.19865608215332,0.9991278648376465
5.01259183883667,0.35288089513778687
5.0782270431518555,0.4067120850086212
5.082099914550781,0.994458019733429
5.294546127319336,0.5113508105278015
5.793694496154785,0.3249797821044922
5.013744354248047,0.4760938882827759
5.771134853363037,0.3057115375995636
5.00576639175415,0.7145037651062012
5.07151460647583,0.858793318271637
5.165390968322754,0.5585673451423645
5.300978183746338,0.04819697514176369
5.2934370040893555,0.5994622111320496
5.661684989929199,0.4252147078514099
5.0624260902404785,0.09203343838453293
5.398612022399902,0.5004680752754211
5.054455280303955,0.6503864526748657
5.164096832275391,0.38206687569618225
5.387234210968018,0.37172219157218933
5.056949138641357,0.7371436953544617
5.313669681549072,0.848673939704895
5.280236721038818,0.41298753023147583
5.0538249015808105,0.02680733986198902
5.282928466796875,0.419953316450119
5.134522914886475,0.23099347949028015
5.841983318328857,0.866805911064148
5.378448486328125,0.7866323590278625
5.800033092498779,0.9789702296257019
5.332200527191162,0.38646838068962097
5.092676162719727,0.4551032781600952
5.291807651519775,0.41256123781204224
5.122452735900879,0.26897960901260376
5.203220367431641,0.10516656190156937
5.268303394317627,0.04767279326915741
5.314214706420898,0.4173367917537689
5.251602649688721,0.5543661117553711
5.166897296905518,0.07351125776767731
5.043224811553955,0.7722630500793457
5.288607597351074,0.02745942398905754
5.288702487945557,0.29462140798568726
5.012850761413574,0.0819319486618042
5.711331844329834,0.8547574877738953
5.29254674911499,0.3198566436767578
