BMass,cosThetaKMu
5.0609965324401855,0.22605019807815552
5.319212913513184,0.6815440058708191
5.56437873840332,0.7080478668212891
5.333391189575195,0.3302539885044098
5.3143463134765625,0.3731604516506195
5.583878517150879,0.4600268304347992
5.048747539520264,0.1168316900730133
5.271163463592529,0.17974133789539337
5.026979923248291,0.6862679719924927
5.067999839782715,0.5622904896736145
5.241777420043945,0.3998934328556061
5.164063930511475,0.7251930236816406
5.860629558563232,0.7074512839317322
5.797563076019287,0.1606762409210205
5.293155670166016,0.2673114538192749
5.595280647277832,0.7379845976829529
5.8131842613220215,0.821727991104126
5.144667148590088,0.47286808490753174
5.2905402183532715,0.1606113165616989
5.443663120269775,0.9157790541648865
5.256967067718506,0.45519039034843445
5.275992393493652,0.3270290493965149
5.086667537689209,0.9167349934577942
5.282661437988281,0.5697520971298218
5.257112979888916,0.1278795748949051
5.096029281616211,0.5301651358604431
5.39958381652832,0.8544963598251343
5.003434181213379,0.6556403636932373
5.310027122497559,0.8105355501174927
5.298100471496582,0.1207052692770958
5.273037910461426,0.6109308004379272
5.892531394958496,0.3106825351715088
5.148434638977051,0.9665200710296631
5.3145751953125,0.2948606014251709
5.272089958190918,0.3005533814430237
5.25656270980835,0.0033696028403937817
5.293585777282715,0.2637026309967041
