BMass,cosThetaKMu
5.2807143370291,0.11407854080800184
5.294866125287093,0.2776017630163554
5.259848170518157,0.5606350662845634
5.292252923633523,0.7246335116393108
5.208656964383563,0.09147002168171237
5.255846772944483,0.7238025786020901
5.339088592293227,0.4094659112904879
5.254396805349524,0.3913332479467362
5.314108023342656,0.9203666917431179
5.275304014687137,0.5712198586773194
5.253872974055159,0.2718759896401439
5.345507831776372,0.5306865028176946
5.323264292400922,0.498515221976511
5.291519936112717,0.6119897005830772
5.3037247412217905,0.4988083417365179
5.311401149566612,0.24529856646235548
5.178508849388681,0.5750427741069672
5.299872784954919,0.3293606453253435
5.277599000997995,0.48595783856264596
5.265012932011135,0.05571132829795444
5.255405008528809,0.1596872573450805
5.242680624794946,0.38581660889147895
5.241107682209103,0.41742587645014173
5.292182459296793,0.06840369298936033
5.274444896675972,0.4267996236916489
5.2528067415598985,0.7183798905359469
5.314852052364197,0.6290940957391211
5.2580647791650055,0.7373400083368016
5.237057842278536,0.567273093284455
5.221272184950697,0.335680497610336
5.318079899551275,0.2696016458743875
5.228374242677431,0.39590399969268497
5.178062417169453,0.29406422543202426
5.273954843901507,0.29410117772664424
5.2970438808159965,0.2029347312529035
5.257028339970148,0.2237550885024624
5.005379895659657,0.853389936561143
5.150978604291552,0.9021148562593253
5.236475591002204,0.3603890842239683
5.1174080687095245,0.2813162305014629
5.176233170246362,0.2949125621415547
5.026715583697408,0.5349873211664249
5.1151003020483525,0.6550931989452324
5.779510093535796,0.22396277594164404
5.071307203758886,0.28096079997116963
5.1712871948668795,0.16496828011807874
5.231140685304823,0.9271817712376311
5.035535012735004,0.13717332287648465
5.238202010975703,0.8226272596536903
5.159816745925124,0.5706940431781189
5.189803959308909,0.4308720446275178
5.017162975093648,0.020006042641389055
5.695367738539691,0.4477069049476359
5.183467453720814,0.03577903263265414
5.246474859474366,0.47189397624014173
5.1137893473731,0.4403770041217929
5.007452010347238,0.6483304215619994
5.851784430391286,0.23085266929155823
5.2598787547212495,0.933068050080659
5.116414233823592,0.47444171663930335
5.453854082238098,0.25429917036741
5.124505742419208,0.1710244618945287
5.017133294705019,0.16930268951281513
5.091129351412832,0.7526379613320711
5.141545298555835,0.44098291072534535
5.094061455562484,0.9566131404936564
5.129780067519166,0.1410234251807767
5.2051240212274354,0.6280594584500845
5.194971125972554,0.5115600456118747
5.201439522910825,0.9704851378148287
5.01910734162303,0.8095980226247672
5.1784153946738005,0.8507537726690402
5.022512273996196,0.11563898381391868
5.013751498462092,0.721346304489094
5.074359485129567,0.29930101572194934
5.1937463152345495,0.10474419855992623
5.8535937869554235,0.6794980070836181
5.037271133160962,0.17671544082376678
5.035271901260187,0.9841752865646491
5.276704856772401,0.6018986300606843
5.081128465348724,0.3545921839558277
5.481320329779156,0.58783086929621
5.538292683317051,0.8778288432173305
5.908069270985747,0.8503467441225021
5.050086486252428,0.6802505576968934
5.0304737191679925,0.23888038316333682
5.1168288296411575,0.6067502924529915
5.105378220771164,0.11510113773860531
5.074331731199759,0.5840052325881857
5.154312212961083,0.17137240161970202
5.1534050008545105,0.32015867385439134
5.639314223879221,0.14478311597120053
5.230711765157226,0.6351077005895969
5.162512727834587,0.25410060581358684
5.148085335306577,0.7858403737080164
5.033439484309791,0.8412950716802274
5.093166233275221,0.0856025327452068
5.122838919137083,0.7304082737480773
5.110719232802106,0.8435609306590983
5.915568213251728,0.7595072673092729
5.0756762659415005,0.931120254869243
5.106749560431599,0.9125104263517754
5.139661410324055,0.8437507127545605
5.089036388783086,0.9664654550384122
5.201307903686355,0.4984161710327546
