BMass,cosThetaKMu
5.742541313171387,0.4344744086265564
5.067999839782715,0.5622904896736145
5.087874412536621,0.04728027805685997
5.229312419891357,0.38482797145843506
5.304527282714844,0.18446923792362213
5.050998687744141,0.2852884531021118
5.34020471572876,0.6271688342094421
5.02089786529541,0.4531552791595459
5.241777420043945,0.3998934328556061
5.343594074249268,0.4443281590938568
5.267420768737793,0.4778052270412445
5.4604363441467285,0.30333834886550903
5.966347694396973,0.3683023154735565
5.797563076019287,0.1606762409210205
5.257745742797852,0.3822515308856964
5.9259033203125,0.3302801251411438
5.708282470703125,0.6378539800643921
5.5548810958862305,0.5984690189361572
5.953627109527588,0.5112592577934265
5.242578029632568,0.09189241379499435
5.263914585113525,0.17171944677829742
5.2757439613342285,0.04863753914833069
5.904017448425293,0.18150994181632996
5.989163875579834,0.582298219203949
5.278945446014404,0.14341476559638977
5.2905402183532715,0.1606113165616989
5.314309120178223,0.33978310227394104
5.3434038162231445,0.12180925160646439
5.671830177307129,0.4195919930934906
5.279664039611816,0.2613537609577179
5.247012615203857,0.3560943603515625
5.275992393493652,0.3270290493965149
5.282661437988281,0.5697520971298218
5.3799943923950195,0.15677504241466522
5.5443830490112305,0.11812139302492142
5.1578497886657715,0.20307378470897675
5.491061210632324,0.4394029378890991
5.257112979888916,0.1278795748949051
5.290515899658203,0.5368667244911194
5.688906192779541,0.23548591136932373
5.275226593017578,0.04333047196269035
5.287265300750732,0.49954119324684143
5.274352073669434,0.6309789419174194
5.243836879730225,0.13829363882541656
5.915529251098633,0.07970422506332397
5.220089912414551,0.5592663884162903
5.196317672729492,0.2697869539260864
5.054068565368652,0.10611723363399506
5.212504863739014,0.17399130761623383
5.949090003967285,0.3334806263446808
5.415023326873779,0.3215879201889038
5.3145751953125,0.2948606014251709
5.801141738891602,0.6204159259796143
5.497500419616699,0.484218955039978
5.505327224731445,0.22873258590698242
5.272089958190918,0.3005533814430237
5.6612162590026855,0.22787678241729736
5.25656270980835,0.0033696028403937817
