BMass,cosThetaKMu
5.039187908172607,0.31560131907463074
5.20025110244751,0.5360490679740906
5.194613933563232,0.11243747919797897
5.253000259399414,0.1967618465423584
5.448073863983154,0.09730510413646698
5.214538097381592,0.06488864868879318
5.312963485717773,0.08686834573745728
5.341012954711914,0.11997350305318832
5.216167449951172,0.3846622705459595
5.218468189239502,0.4517589211463928
5.066721439361572,0.22139352560043335
5.682914733886719,0.3486931622028351
5.164113998413086,0.6369867324829102
5.202120780944824,0.7940326929092407
5.582671642303467,0.6006801128387451
5.053096771240234,0.2089933305978775
5.288376808166504,0.3342631459236145
5.2807416915893555,0.4635821282863617
5.086777210235596,0.5720544457435608
5.030426025390625,0.413809597492218
5.11466121673584,0.14140371978282928
5.1017866134643555,0.3653673231601715
5.044580459594727,0.8530396223068237
5.063843250274658,0.6229538321495056
5.391508102416992,0.4039895236492157
5.119282245635986,0.3328985571861267
5.260098457336426,0.7503470778465271
5.661214351654053,0.5582056045532227
5.268836975097656,0.11164429783821106
5.03026008605957,0.0963163822889328
5.27880859375,0.3663223385810852
5.1405487060546875,0.7318181395530701
5.274480819702148,0.20876221358776093
5.388522148132324,0.24584080278873444
5.260825157165527,0.05026276409626007
5.686758518218994,0.7228708863258362
5.345275402069092,0.35574114322662354
5.990851402282715,0.3376111388206482
5.254907608032227,0.19883006811141968
5.196385860443115,0.7712905406951904
5.020699501037598,0.6723895072937012
5.5700459480285645,0.27416446805000305
5.564541816711426,0.33111417293548584
5.731411933898926,0.7243632674217224
5.031665325164795,0.6741877198219299
5.047795295715332,0.7066963315010071
5.813117980957031,0.31783899664878845
5.300597667694092,0.5073907375335693
5.278992652893066,0.18679627776145935
5.259228706359863,0.5394803285598755
5.006816387176514,0.4168834984302521
5.278591632843018,0.5675267577171326
5.35481595993042,0.25456708669662476
5.012705326080322,0.3450973629951477
5.2699432373046875,0.44674205780029297
5.254662990570068,0.5878166556358337
5.723005294799805,0.277974009513855
5.276957035064697,0.8768232464790344
5.2598347663879395,0.4315124452114105
5.250990390777588,0.34502533078193665
5.087868690490723,0.5556743741035461
5.566959857940674,0.2865762710571289
5.963792324066162,0.48456788063049316
5.959244728088379,0.6700804829597473
5.619684219360352,0.4611811339855194
5.088453769683838,0.14817863702774048
5.350890636444092,0.20594379305839539
5.209997177124023,0.8856802582740784
5.289336204528809,0.6742649078369141
5.807528018951416,0.5130239725112915
5.976611614227295,0.5815774202346802
5.882379531860352,0.05860596522688866
5.5363640785217285,0.2358088493347168
5.046608924865723,0.5051428079605103
5.30472993850708,0.39597287774086
5.028501033782959,0.6358180642127991
5.349109172821045,0.3711411654949188
5.0542168617248535,0.6620873212814331
5.047209739685059,0.5539311766624451
5.027952671051025,0.31319865584373474
5.052952766418457,0.6504353284835815
5.065515518188477,0.03892489895224571
5.155276775360107,0.81541907787323
5.052371025085449,0.3409149944782257
5.0389084815979,0.477996289730072
5.357451915740967,0.29836782813072205
5.715933322906494,0.6315662860870361
5.714845180511475,0.20018920302391052
5.2615227699279785,0.15584221482276917
5.319886207580566,0.10772182792425156
5.237650394439697,0.22551722824573517
5.891686916351318,0.3126014769077301
5.575545310974121,0.17910511791706085
5.9227728843688965,0.5110651850700378
5.169407367706299,0.2529599964618683
5.035168647766113,0.8811622262001038
5.826190948486328,0.14832757413387299
5.8299174308776855,0.2319996953010559
5.02448844909668,0.8349708914756775
5.7130303382873535,0.7556955814361572
5.243804931640625,0.8860861659049988
5.291896343231201,0.1333255022764206
5.28073787689209,0.18301507830619812
5.191556453704834,0.5599616765975952
5.2166972160339355,0.31918859481811523
