BMass,cosThetaKMu
5.3045148849487305,0.07630324363708496
5.280782222747803,0.33347436785697937
5.250913619995117,0.3603554964065552
5.239180088043213,0.5131703019142151
5.310162544250488,0.537919282913208
5.30199670791626,0.13165836036205292
5.293368816375732,0.30034810304641724
5.313621520996094,0.43741756677627563
5.246441841125488,0.7110709547996521
5.260513782501221,0.1601376235485077
5.274392604827881,0.537851095199585
5.270018100738525,0.008168931119143963
5.312469959259033,0.5744199156761169
5.255224227905273,0.3513675630092621
5.311457633972168,0.1516484022140503
5.271346092224121,0.44409066438674927
5.26334285736084,0.302604615688324
5.265989303588867,0.19017426669597626
5.302773952484131,0.7004378437995911
5.309490203857422,0.05280456691980362
5.327357769012451,0.11692112684249878
5.2741827964782715,0.2376728057861328
5.259149074554443,0.4007779359817505
5.284924507141113,0.050105512142181396
5.284152030944824,0.37333694100379944
5.290688514709473,0.1468740999698639
5.278031826019287,0.3125748932361603
5.283182621002197,0.24079516530036926
5.262941360473633,0.5392053127288818
5.33717155456543,0.5275908708572388
5.215082168579102,0.11781138926744461
5.284251689910889,0.09928359091281891
5.308204174041748,0.13930444419384003
5.254584789276123,0.2581508457660675
5.263540267944336,0.17034079134464264
5.272255897521973,0.12137100100517273
5.365140914916992,0.4626653790473938
5.272838592529297,0.21673376858234406
5.265982151031494,0.19430559873580933
5.275886535644531,0.2991521656513214
5.36611270904541,0.5932902693748474
5.27843713760376,0.696765661239624
5.28692626953125,0.47046011686325073
5.260109901428223,0.725881814956665
5.292405128479004,0.053609974682331085
5.239588260650635,0.08674649894237518
5.315115451812744,0.5591368079185486
5.278646469116211,0.5577033162117004
5.227376461029053,0.7344626188278198
5.257630825042725,0.21003060042858124
5.2578229904174805,0.7308396697044373
5.205346584320068,0.04839719831943512
5.292420864105225,0.10081886500120163
5.262429237365723,0.7641289830207825
5.236147403717041,0.2869424819946289
5.274981498718262,0.6999133825302124
5.28874397277832,0.01955036073923111
5.265050888061523,0.2058306336402893
5.030417442321777,0.1250627636909485
5.272940635681152,0.26029157638549805
5.259513854980469,0.1739935725927353
5.297752380371094,0.3661186993122101
5.313903331756592,0.15535210072994232
5.236555099487305,0.3033424913883209
5.106377601623535,0.6318839192390442
